start_date,end_date,start_time,end_time,Open,High,Low,Close,Volume,dollar
2015-02-23,2015-02-23,15:45:00.525,15:59:45.598,132.71,133.0,132.64,132.98,3764296,500042104.90079147
2015-02-23,2015-02-23,15:59:45.629,16:00:00.049,132.98,133.0,132.94,133.0,5286984,703201019.6886914
2015-02-23,2015-02-23,16:00:00.374,16:40:48.097,133.0,133.05,131.6074,133.0,3363937,650588711.4071914
2015-02-23,2015-02-23,16:40:55.938,17:23:04.672,132.98,133.02,131.7304,132.98,2627891,500097810.0596915
2015-02-23,2015-02-24,17:23:19.673,9:08:35.845,132.98,133.66,132.36,132.53,3762486,500392037.7310913
2015-02-24,2015-02-24,9:08:37.032,9:32:26.173,132.52,132.96,132.36,132.51,3765071,500059080.082691
2015-02-24,2015-02-24,9:32:26.191,9:37:40.229,132.5,132.6,131.26,131.27,3788574,500017198.00959224
2015-02-24,2015-02-24,9:37:40.229,9:45:55.958,131.27,131.92,131.1601,131.9,3800091,500006058.2431934
2015-02-24,2015-02-24,9:45:55.958,10:00:45.063,131.9,132.75,131.65,131.65,3789734,500052185.3069934
2015-02-24,2015-02-24,10:00:45.063,10:19:39.869,131.65,132.2,131.57,132.1001,3787572,500001593.76469487
2015-02-24,2015-02-24,10:19:39.870,10:35:31.626,132.1,132.78,132.0516,132.78,3774812,500053101.4196964
2015-02-24,2015-02-24,10:35:31.627,10:48:39.870,132.78,133.28,132.2,133.13,3760777,500044787.72789705
2015-02-24,2015-02-24,10:48:39.872,11:05:45.913,133.13,133.3,132.86,133.18,3755051,500005084.1061963
2015-02-24,2015-02-24,11:05:45.913,11:27:47.050,133.18,133.6,133.1176,133.35,3747437,500002726.5522975
2015-02-24,2015-02-24,11:27:47.050,11:53:51.357,133.35,133.52,132.4545,133.16,3754032,500007658.4117985
2015-02-24,2015-02-24,11:53:51.392,12:24:25.426,133.17,133.23,132.47,132.69,3764322,500002854.7314981
2015-02-24,2015-02-24,12:24:25.426,12:45:17.307,132.69,132.76,131.9,132.09,3780605,500001309.5076992
2015-02-24,2015-02-24,12:45:17.308,13:09:18.819,132.09,132.49,131.66,132.3868,3914667,517044152.65349793
2015-02-24,2015-02-24,13:09:18.950,13:51:09.967,132.3601,132.7801,131.98,132.6163,3645429,500004629.90109885
2015-02-24,2015-02-24,13:51:10.178,14:40:12.574,132.6141,132.89,131.9099,132.49,3770422,500112179.8728
2015-02-24,2015-02-24,14:40:12.584,15:21:17.859,132.49,132.93,132.34,132.92,3767195,500071666.25990105
2015-02-24,2015-02-24,15:21:19.296,15:50:43.456,132.9201,132.9698,132.27,132.3,3766619,500004713.31869906
2015-02-24,2015-02-24,15:50:43.456,16:00:00.223,132.3,132.81,131.93,132.17,4194807,554274822.5377985
2015-02-24,2015-02-25,16:00:00.223,9:30:03.125,132.17,133.1075,131.4,131.5,3378904,500021958.5478978
2015-02-25,2015-02-25,9:30:03.126,9:35:31.900,131.51,131.6,130.53,130.969,3819774,500063156.87789774
2015-02-25,2015-02-25,9:35:31.971,9:49:47.299,130.95,131.45,130.9,131.2,3811763,500243822.6100975
2015-02-25,2015-02-25,9:49:47.399,10:13:52.323,131.2,131.37,130.91,131.18,3810563,500014493.56769836
2015-02-25,2015-02-25,10:13:52.324,10:29:49.039,131.18,131.34,130.26,130.441,3821683,500119607.27339786
2015-02-25,2015-02-25,10:29:49.045,10:51:09.590,130.441,130.75,130.26,130.7399,3828067,500002779.11219597
2015-02-25,2015-02-25,10:51:09.590,11:22:32.330,130.7399,131.04,130.61,131.0101,3822934,500339284.69769496
2015-02-25,2015-02-25,11:22:32.368,12:08:52.858,131.01,131.26,130.81,130.9362,3812611,500027117.2452956
2015-02-25,2015-02-25,12:08:53.961,13:21:56.492,130.934,131.4,130.72,130.99,3818158,500007629.5842996
2015-02-25,2015-02-25,13:21:57.076,13:59:21.236,130.99,131.0,130.28,130.4,3826626,500030514.1125997
2015-02-25,2015-02-25,13:59:21.311,14:07:19.188,130.39,130.4606,129.76,129.92,3846375,500014873.1541996
2015-02-25,2015-02-25,14:07:19.256,14:26:53.395,129.937,130.23,129.7,130.001,3846873,500123145.8436993
2015-02-25,2015-02-25,14:26:53.425,14:39:58.640,130.0001,130.15,128.96,128.96,3857738,500071241.26569974
2015-02-25,2015-02-25,14:39:58.640,14:44:50.248,128.98,129.3,128.28,128.81,3886858,500051802.0046012
2015-02-25,2015-02-25,14:44:50.307,14:56:12.391,128.82,130.1566,128.57,129.15,3878812,500006481.5858017
2015-02-25,2015-02-25,14:56:12.391,15:12:47.508,129.15,129.29,128.61,129.0,3876422,500005762.47810155
2015-02-25,2015-02-25,15:12:47.509,15:29:37.693,129.0,129.33,128.35,128.44,3879081,500004063.88010275
2015-02-25,2015-02-25,15:29:37.693,15:40:56.729,128.44,128.78,128.15,128.19,3893747,500242883.07920104
2015-02-25,2015-02-25,15:40:56.731,15:55:29.664,128.185,128.84,128.16,128.83,3885678,500009784.32790124
2015-02-25,2015-02-25,15:55:29.664,16:00:00.169,128.83,128.88,128.65,128.79,4545489,585337243.0795013
2015-02-25,2015-02-26,16:00:00.384,9:30:06.408,128.72,131.4287,128.42,128.79,4600627,678112954.3273008
2015-02-26,2015-02-26,9:30:06.490,9:34:37.762,128.6,129.005,127.64,127.645,2510087,500437990.57600135
2015-02-26,2015-02-26,9:34:37.768,9:40:22.167,127.64,128.35,127.05,128.326,3913850,500109772.6945041
2015-02-26,2015-02-26,9:40:22.207,9:52:32.991,128.32,128.65,127.51,127.52,3903384,500012551.1290052
2015-02-26,2015-02-26,9:52:32.991,10:00:19.887,127.51,127.9275,126.66,127.09,3930278,500000015.93120354
2015-02-26,2015-02-26,10:00:19.888,10:10:56.018,127.1,127.18,126.61,126.8386,3940800,500177507.4471058
2015-02-26,2015-02-26,10:10:56.019,10:27:28.465,126.84,128.33,126.75,127.42,3930246,500024045.49070734
2015-02-26,2015-02-26,10:27:28.556,10:47:52.117,127.41,127.8,127.25,127.8,3919117,500031129.6553074
2015-02-26,2015-02-26,10:47:52.118,11:12:12.708,127.79,128.1418,127.4337,128.037,3910497,500032415.06030864
2015-02-26,2015-02-26,11:12:12.716,11:38:53.858,128.0334,128.72,128.0,128.6599,3898032,500096063.4713083
2015-02-26,2015-02-26,11:38:54.014,11:57:10.422,128.65,129.4,127.03,129.1901,3875803,500144725.0977093
2015-02-26,2015-02-26,11:57:10.437,12:15:13.360,129.1899,129.34,127.5906,129.2,3874198,500177918.3089086
2015-02-26,2015-02-26,12:15:13.361,12:32:13.680,129.2,129.93,128.96,129.92,3861668,500124456.4012097
2015-02-26,2015-02-26,12:32:13.751,12:48:58.725,129.925,130.07,129.67,130.01,3850195,500033115.8131112
2015-02-26,2015-02-26,12:48:58.725,13:09:09.209,130.0,130.35,129.7845,130.3186,3846380,500246543.21621215
2015-02-26,2015-02-26,13:09:09.416,13:24:48.257,130.32,130.69,130.11,130.235,3831751,500017522.300112
2015-02-26,2015-02-26,13:24:48.257,13:48:06.510,130.24,130.87,130.13,130.665,3829629,500007517.0667128
2015-02-26,2015-02-26,13:48:06.510,14:10:22.316,130.665,130.84,130.07,130.298,3833966,500112135.38301367
2015-02-26,2015-02-26,14:10:22.522,14:27:31.753,130.2999,130.32,129.38,129.71,3851002,500012554.52001286
2015-02-26,2015-02-26,14:27:32.208,14:49:04.537,129.7001,129.71,128.9,129.59,3866513,500009257.5819139
2015-02-26,2015-02-26,14:49:04.537,15:16:30.526,129.59,130.09,129.19,129.87,3856505,500013823.3874146
2015-02-26,2015-02-26,15:16:30.526,15:45:31.713,129.86,130.31,129.8371,130.18,3841293,500001470.99391544
2015-02-26,2015-02-26,15:45:31.714,16:00:00.171,130.18,130.45,130.05,130.415,4854770,632658135.4109155
2015-02-26,2015-02-26,16:00:00.171,16:17:15.694,130.415,130.45,126.9566,130.415,4340238,698573784.9259157
2015-02-26,2015-02-27,16:17:24.348,9:30:26.117,130.45,130.67,126.835,130.04,2316280,500003681.7780156
2015-02-27,2015-02-27,9:30:26.117,9:41:53.956,130.04,130.18,128.93,128.96,3859842,500037304.96461594
2015-02-27,2015-02-27,9:41:54.001,9:54:15.664,128.9701,129.5852,128.59,129.27,3875562,500008034.5868166
2015-02-27,2015-02-27,9:54:15.664,10:06:07.297,129.27,130.57,129.0062,130.1801,3847156,500127950.47421676
2015-02-27,2015-02-27,10:06:07.298,10:24:10.255,130.18,130.24,129.28,130.08,3851860,500031951.8544175
2015-02-27,2015-02-27,10:24:10.311,10:54:15.279,130.08,130.28,129.65,129.79,3845753,500003934.15381706
2015-02-27,2015-02-27,10:54:15.280,11:33:39.182,129.79,130.02,129.51,129.7672,3853385,500061733.81841683
2015-02-27,2015-02-27,11:33:39.547,12:32:41.556,129.77,130.02,129.7235,129.99,3848273,500012975.5720189
2015-02-27,2015-02-27,12:32:41.556,13:29:34.686,129.99,130.05,129.57,129.765,3851692,500019563.00871813
2015-02-27,2015-02-27,13:29:34.971,14:13:08.012,129.765,129.84,129.27,129.3201,3858270,500011798.0728177
2015-02-27,2015-02-27,14:13:08.013,14:45:20.493,129.3201,129.393,128.79,128.84,3873580,500006079.0719176
2015-02-27,2015-02-27,14:45:20.494,15:21:10.515,128.84,129.15,128.73,128.98,3877752,500012866.2989172
2015-02-27,2015-02-27,15:21:10.515,15:45:05.361,128.98,129.66,128.55,128.6,3880702,500000549.75191784
2015-02-27,2015-02-27,15:45:05.362,15:56:19.146,128.5999,129.119,128.24,128.318,3893167,500001126.5981209
2015-02-27,2015-02-27,15:56:19.242,16:00:00.260,128.32,128.53,128.31,128.46,7625244,979518668.3905209
2015-02-27,2015-02-27,16:00:00.260,16:00:00.260,128.46,128.46,128.46,128.46,5723756,1214792364.1505208
2015-02-27,2015-02-27,16:00:00.469,16:00:00.469,128.45,128.45,128.45,128.45,1521,714987736.6005208
2015-02-27,2015-02-27,16:00:00.789,16:19:56.031,128.43,129.412,128.3885,128.487,2333502,514781912.2743211
2015-02-27,2015-03-02,16:19:56.852,9:33:00.229,128.487,129.64,125.41,129.48,3758849,500016184.6536202
2015-03-02,2015-03-02,9:33:00.229,9:48:02.086,129.485,129.98,129.03,129.96,3862520,500063878.5589203
2015-03-02,2015-03-02,9:48:02.094,10:05:26.195,129.98,130.28,129.65,129.82,3846659,500001396.4579225
2015-03-02,2015-03-02,10:05:26.196,10:36:22.942,129.82,130.07,129.56,129.8,3851495,500207241.4299236
2015-03-02,2015-03-02,10:36:22.943,11:10:57.461,129.8,129.84,129.13,129.415,3861714,500009981.79412186
2015-03-02,2015-03-02,11:10:57.897,12:13:38.661,129.42,129.79,129.25,129.4146,3860341,500063454.5178235
2015-03-02,2015-03-02,12:13:38.666,12:43:44.675,129.41,129.573,128.4,128.71,3879367,500203558.7264245
2015-03-02,2015-03-02,12:43:44.767,13:37:19.458,128.7001,128.94,128.3,128.65,3884936,500035468.119523
2015-03-02,2015-03-02,13:37:19.458,14:26:35.453,128.65,128.97,128.46,128.65,3883805,500007971.0823249
2015-03-02,2015-03-02,14:26:35.453,15:11:24.386,128.65,129.0072,128.31,128.975,3885390,500040717.18342656
2015-03-02,2015-03-02,15:11:24.814,15:50:49.030,128.97,129.19,128.68,129.04,3876468,500002176.65222794
2015-03-02,2015-03-02,15:50:49.031,16:00:00.223,129.04,129.09,128.92,129.09,5320007,686488551.4414275
2015-03-02,2015-03-02,16:00:00.223,16:00:00.223,129.09,129.09,129.09,129.09,2589583,520777820.9114275
2015-03-02,2015-03-03,16:00:00.722,9:34:09.521,129.09,129.3943,128.4,128.725,3716834,500099219.2775262
2015-03-03,2015-03-03,9:34:09.579,9:52:37.734,128.7451,129.47,128.54,128.94,3874057,500003759.21152765
2015-03-03,2015-03-03,9:52:37.734,10:20:22.101,128.94,129.46,128.68,129.1,3873724,500010933.8610283
2015-03-03,2015-03-03,10:20:22.101,10:54:50.477,129.1,129.19,128.33,128.33,3883268,500009688.4281299
2015-03-03,2015-03-03,10:54:50.491,11:41:16.086,128.33,129.2327,128.21,128.5,3890495,500019252.574131
2015-03-03,2015-03-03,11:41:16.149,12:31:24.032,128.5,128.72,128.09,128.3262,3892883,500003592.4842339
2015-03-03,2015-03-03,12:31:24.349,13:46:08.765,128.33,128.98,128.31,128.82,3884575,500049726.6841337
2015-03-03,2015-03-03,13:46:08.835,14:33:54.724,128.82,129.52,128.7,129.31,3870813,500091353.6729356
2015-03-03,2015-03-03,14:33:54.724,15:28:29.285,129.31,129.3666,128.885,129.35,3871343,500009643.160936
2015-03-03,2015-03-03,15:28:29.289,16:00:00.222,129.35,129.41,128.9177,129.36,4255090,550293958.8246361
2015-03-03,2015-03-04,16:00:00.222,9:31:50.008,129.36,129.4883,128.471,129.02,3481136,500009597.41183746
2015-03-04,2015-03-04,9:31:50.009,9:51:07.371,129.02,129.56,128.39,128.58,3880853,500008486.3603369
2015-03-04,2015-03-04,9:51:07.402,10:28:46.981,128.58,129.12,128.5,128.67,3882638,500012783.62753886
2015-03-04,2015-03-04,10:28:46.981,11:23:26.336,128.67,129.34,128.62,129.101,3875979,500035651.5367402
2015-03-04,2015-03-04,11:23:26.338,12:27:29.224,129.1,129.15,128.65,128.96,3879194,500019963.33784235
2015-03-04,2015-03-04,12:27:29.224,14:21:33.187,128.96,129.18,128.65,128.7499,3877557,500026542.7673437
2015-03-04,2015-03-04,14:21:35.645,15:33:05.083,128.7401,129.0,128.51,128.89,3883279,500133294.24274254
2015-03-04,2015-03-04,15:33:05.083,16:00:00.148,128.89,128.9,128.32,128.54,5347061,687489255.9777422
2015-03-04,2015-03-04,16:00:00.149,16:25:03.052,128.54,128.8899,128.41,128.54,2748676,540808842.8107421
2015-03-04,2015-03-05,16:26:30.061,9:35:09.985,128.45,129.0,127.75,127.9999,3581329,500729359.4760426
2015-03-05,2015-03-05,9:35:09.990,9:56:43.172,128.0,128.42,127.781,128.025,4297034,551158785.4400432
2015-03-05,2015-03-05,9:56:43.233,10:17:11.233,127.9299,128.0,127.5,127.5,3513394,500106140.839144
2015-03-05,2015-03-05,10:17:11.233,10:32:49.873,127.5,127.69,127.04,127.4701,3927875,500237223.8934429
2015-03-05,2015-03-05,10:32:49.873,11:00:18.503,127.47,127.49,127.01,127.04,3928175,500002915.0359468
2015-03-05,2015-03-05,11:00:18.503,11:12:15.550,127.04,127.17,126.51,126.52,3941741,500004933.7318455
2015-03-05,2015-03-05,11:12:15.553,11:29:16.470,126.515,126.95,126.309,126.86,3949498,500326758.75384617
2015-03-05,2015-03-05,11:29:16.483,12:13:17.960,126.86,127.1499,126.6,126.75,3937644,500001143.72794753
2015-03-05,2015-03-05,12:13:19.083,12:50:45.021,126.75,127.065,126.0,126.0,3953903,500053141.78724825
2015-03-05,2015-03-05,12:50:45.021,13:15:13.757,126.0,126.32,125.76,126.1399,3967211,500035161.3828498
2015-03-05,2015-03-05,13:15:15.213,14:10:20.691,126.14,126.63,126.1,126.6132,3958044,500127941.7404505
2015-03-05,2015-03-05,14:10:20.716,14:54:41.450,126.62,126.93,126.3539,126.89,3948474,500291485.66005296
2015-03-05,2015-03-05,14:54:41.888,15:38:02.033,126.8701,126.93,126.19,126.38,3951678,500019090.066052
2015-03-05,2015-03-05,15:38:02.033,15:59:58.006,126.38,126.53,126.14,126.34,3957462,500105347.35815495
2015-03-05,2015-03-05,15:59:58.016,16:33:54.974,126.35,127.0894,126.26,126.41,4201040,531163122.9760547
2015-03-05,2015-03-06,16:34:59.467,9:29:25.338,126.33,129.85,126.1,128.38,3663766,500004873.7357543
2015-03-06,2015-03-06,9:29:25.552,9:33:48.433,128.4,128.5398,127.84,128.01,3898290,500006216.9216542
2015-03-06,2015-03-06,9:33:48.433,9:44:09.955,128.01,128.13,127.49,127.95,3911828,500025493.7545558
2015-03-06,2015-03-06,9:44:09.958,9:53:59.576,127.9499,128.74,127.92,128.68,3896044,500396276.76545453
2015-03-06,2015-03-06,9:53:59.602,10:00:48.156,128.69,129.37,128.5273,129.25,3873296,500037677.38895714
2015-03-06,2015-03-06,10:00:48.156,10:12:45.395,129.25,129.37,128.86,129.101,3872595,500097624.07165754
2015-03-06,2015-03-06,10:12:45.410,10:31:01.204,129.106,129.14,128.5,128.5,3880441,500054530.718059
2015-03-06,2015-03-06,10:31:01.245,10:56:43.159,128.5,128.93,128.31,128.42,3885657,500011684.5205618
2015-03-06,2015-03-06,10:56:43.159,11:19:32.600,128.42,128.62,127.92,127.9202,3900513,500118062.94196105
2015-03-06,2015-03-06,11:19:32.674,11:42:31.337,127.93,128.12,127.32,127.61,3913455,500000811.4453611
2015-03-06,2015-03-06,11:42:31.337,12:12:38.028,127.61,128.3899,127.37,128.04,3913694,500050128.30946285
2015-03-06,2015-03-06,12:12:38.028,12:52:10.288,128.04,128.169,127.4,127.68,3914055,500018922.02016526
2015-03-06,2015-03-06,12:52:10.288,13:28:21.817,127.68,127.74,126.81,127.01,3928095,500001765.20886666
2015-03-06,2015-03-06,13:28:21.919,14:09:17.058,127.02,127.64,126.8952,127.54,3932502,500006092.3527682
2015-03-06,2015-03-06,14:09:17.058,14:49:35.000,127.54,127.64,126.86,126.88,3932177,500000357.93136865
2015-03-06,2015-03-06,14:49:35.000,15:25:46.130,126.88,128.37,126.73,126.89,3938708,500009333.0109703
2015-03-06,2015-03-06,15:25:46.131,15:44:13.468,126.89,126.9,126.26,126.36,3951850,500012018.269672
2015-03-06,2015-03-06,15:44:13.514,15:59:42.494,126.3599,126.7,126.3325,126.5801,3952353,500005422.31337446
2015-03-06,2015-03-06,15:59:42.539,16:00:00.159,126.58,126.6,126.57,126.6,5147553,651681307.1824744
2015-03-06,2015-03-09,16:00:00.478,9:30:00.513,126.59,128.24,126.52,128.07,2988365,532869665.4232741
2015-03-09,2015-03-09,9:30:00.523,9:45:25.389,128.06,128.16,127.21,127.622,3662573,500235545.3268747
2015-03-09,2015-03-09,9:45:25.666,10:10:33.763,127.623,127.88,127.32,127.76,3917179,500074720.82657397
2015-03-09,2015-03-09,10:10:33.764,10:39:58.927,127.76,128.06,127.32,127.89,3915318,500006227.71107614
2015-03-09,2015-03-09,10:39:59.174,11:19:47.436,127.8999,128.1001,127.77,127.787,3911228,500402332.64107734
2015-03-09,2015-03-09,11:19:47.619,12:10:19.202,127.7899,127.97,127.45,127.519,3914695,500317659.95707875
2015-03-09,2015-03-09,12:10:19.408,12:56:48.712,127.5101,127.54,127.21,127.4,3922279,500011325.48208296
2015-03-09,2015-03-09,12:56:48.712,13:15:41.682,127.4,128.03,127.08,127.95,3921466,500073217.9485848
2015-03-09,2015-03-09,13:15:41.806,13:33:24.488,127.95,128.19,127.47,128.18,3910999,500097449.48808604
2015-03-09,2015-03-09,13:33:24.525,13:44:10.727,128.18,128.94,127.9936,128.85,3891865,500011016.9878903
2015-03-09,2015-03-09,13:44:10.728,13:49:40.358,128.85,129.57,127.675,129.2569,3869569,500173647.3653933
2015-03-09,2015-03-09,13:49:40.487,13:58:46.938,129.2501,129.55,128.69,128.69,3869096,500000729.87209046
2015-03-09,2015-03-09,13:58:46.938,14:08:23.850,128.68,129.1648,128.31,128.81,3888395,500001619.23099035
2015-03-09,2015-03-09,14:08:23.864,14:17:44.192,128.82,128.84,127.63,127.73,3903485,500012474.8589897
2015-03-09,2015-03-09,14:17:44.758,14:27:44.810,127.74,128.69,127.12,127.26,3919228,500009694.2367902
2015-03-09,2015-03-09,14:27:44.810,14:34:49.184,127.26,127.36,126.66,127.01,3936368,500016984.72508985
2015-03-09,2015-03-09,14:34:49.219,14:41:15.920,127.02,127.19,125.9999,126.0,3954009,500007641.0198901
2015-03-09,2015-03-09,14:41:15.920,14:46:40.153,125.99,126.6018,125.06,125.862,3981905,500182344.94219166
2015-03-09,2015-03-09,14:46:40.296,14:57:00.404,125.863,126.81,125.86,126.45,3954045,500059051.1854923
2015-03-09,2015-03-09,14:57:00.404,15:12:45.610,126.466,127.4,126.2701,127.34,3943742,500171233.0171936
2015-03-09,2015-03-09,15:12:45.610,15:31:25.520,127.34,127.58,126.79,126.97,3929507,500009747.3401941
2015-03-09,2015-03-09,15:31:25.520,15:50:57.366,126.97,127.55,126.63,127.55,3935089,500021932.3820936
2015-03-09,2015-03-09,15:50:57.367,16:00:00.168,127.55,127.57,126.635,127.14,4197993,534222023.6396935
2015-03-09,2015-03-10,16:00:00.168,9:30:00.633,127.14,129.47,125.09,126.69,3743622,509577857.6922933
2015-03-10,2015-03-10,9:30:00.633,9:40:05.092,126.69,127.22,125.88,126.3565,3874942,500071432.63099307
2015-03-10,2015-03-10,9:40:05.148,9:57:44.491,126.36,126.54,125.56,126.0076,3968225,500162874.6158939
2015-03-10,2015-03-10,9:57:44.583,10:19:21.359,126.0,126.66,125.28,125.44,3975383,500004281.44219303
2015-03-10,2015-03-10,10:19:21.361,10:36:10.678,125.44,125.6,124.83,124.83,3998462,500694331.59049326
2015-03-10,2015-03-10,10:36:10.678,10:48:15.288,124.83,125.1199,124.42,124.92,4002766,500010525.6237938
2015-03-10,2015-03-10,10:48:15.288,11:08:34.009,124.92,125.5898,124.86,125.5701,3994448,500003703.15749717
2015-03-10,2015-03-10,11:08:34.480,11:38:01.944,125.57,125.64,125.09,125.12,3988335,500058750.82379967
2015-03-10,2015-03-10,11:38:01.944,12:04:16.567,125.12,125.34,124.435,124.62,4005563,500001909.81869924
2015-03-10,2015-03-10,12:04:16.567,12:29:29.302,124.62,124.8583,124.09,124.26,4017102,500022957.2802014
2015-03-10,2015-03-10,12:29:29.303,12:55:22.937,124.26,124.47,123.8,124.3899,4026667,500030317.7140037
2015-03-10,2015-03-10,12:55:23.126,13:35:35.289,124.3862,125.2,124.14,124.75,4069582,506725238.28810656
2015-03-10,2015-03-10,13:35:35.733,14:12:29.800,124.843,125.44,124.77,125.26,3950517,500904308.2303081
2015-03-10,2015-03-10,14:12:29.800,14:54:53.327,125.26,125.52,124.56,124.92,3995146,500011838.2980096
2015-03-10,2015-03-10,14:54:53.331,15:34:09.112,124.92,125.39,124.75,124.9101,3997262,500011484.9565094
2015-03-10,2015-03-10,15:34:09.130,15:57:14.954,124.91,125.3,124.61,124.7,4003582,500006567.35051036
2015-03-10,2015-03-10,15:57:14.954,16:00:00.042,124.7,124.81,124.51,124.51,4699388,585444837.56151
2015-03-10,2015-03-10,16:00:00.042,16:02:00.297,124.51,124.9831,124.51,124.9831,4588410,657378415.49191
2015-03-10,2015-03-10,16:02:02.624,16:14:43.822,124.77,125.3,124.4602,124.9831,3637308,611940993.64551
2015-03-10,2015-03-11,16:15:00.010,9:31:28.741,124.51,127.1,123.0,124.64,3113277,500053346.02090997
2015-03-11,2015-03-11,9:31:28.888,9:39:23.987,124.61,124.75,123.22,123.235,4039229,500037280.4272104
2015-03-11,2015-03-11,9:39:23.992,9:47:03.784,123.235,123.48,122.68,123.067,4061576,500041810.187211
2015-03-11,2015-03-11,9:47:03.800,9:56:33.427,123.07,123.14,122.41,123.1,4072733,500030897.4368118
2015-03-11,2015-03-11,9:56:33.427,10:11:07.000,123.1,123.36,122.75,123.1199,4062652,500013959.02851176
2015-03-11,2015-03-11,10:11:07.000,10:25:42.725,123.1199,123.15,122.18,122.25,4078539,500004123.08721256
2015-03-11,2015-03-11,10:25:42.728,10:41:48.617,122.25,123.0,122.15,122.545,4077986,500004903.9766129
2015-03-11,2015-03-11,10:41:48.619,11:01:05.566,122.545,125.0,122.11,122.7,4083528,500015061.9730144
2015-03-11,2015-03-11,11:01:05.566,11:23:46.250,122.7,123.24,122.6,122.91,4065536,500027375.6470158
2015-03-11,2015-03-11,11:23:46.250,11:51:51.491,122.91,123.71,122.83,123.56,4061661,501033324.8865179
2015-03-11,2015-03-11,11:51:51.680,12:26:34.763,123.551,123.9,123.2,123.25,4038318,500001708.7839198
2015-03-11,2015-03-11,12:26:34.763,13:20:07.541,123.25,123.91,123.22,123.784,4044857,500026037.6323206
2015-03-11,2015-03-11,13:20:07.542,13:57:07.871,123.79,123.84,122.88,123.01,4056347,500006863.5392201
2015-03-11,2015-03-11,13:57:07.871,14:50:02.863,123.01,123.56,122.92,123.06,4058406,500001096.11962086
2015-03-11,2015-03-11,14:50:02.863,15:24:31.211,123.06,123.49,122.41,122.4899,4071282,500287002.7536209
2015-03-11,2015-03-11,15:24:31.212,15:50:20.163,122.4899,122.76,122.26,122.39,4088191,501160911.07812136
2015-03-11,2015-03-11,15:50:20.163,16:00:00.093,122.39,124.73,122.2222,122.24,5065922,620660788.0411224
2015-03-11,2015-03-11,16:00:00.093,19:49:49.561,122.24,123.86,122.23,122.26,3103306,500071723.32562256
2015-03-11,2015-03-12,19:50:23.420,9:34:23.192,122.26,124.0,121.63,122.51,4089642,500010379.2854229
2015-03-12,2015-03-12,9:34:23.192,9:48:05.274,122.51,123.31,122.23,123.29,4074172,500072365.80212307
2015-03-12,2015-03-12,9:48:05.274,10:08:25.899,123.29,123.74,122.5,123.619,4050248,500022224.46062374
2015-03-12,2015-03-12,10:08:25.915,10:27:57.867,123.61,124.35,123.4901,124.22,4033470,500010278.9204251
2015-03-12,2015-03-12,10:27:57.982,10:58:21.541,124.2249,124.44,123.79,124.12,4028837,500033435.7582253
2015-03-12,2015-03-12,10:58:21.541,11:45:01.497,124.12,124.37,123.699,123.9438,4029866,500023014.3840277
2015-03-12,2015-03-12,11:45:01.507,12:43:19.349,123.95,124.41,123.67,123.99,4030555,500005596.26642996
2015-03-12,2015-03-12,12:43:19.350,13:56:57.761,123.99,124.64,123.92,124.595,4025437,500104220.5553326
2015-03-12,2015-03-12,13:56:58.140,14:38:48.271,124.59,124.9,124.32,124.45,4010429,500042735.95703197
2015-03-12,2015-03-12,14:38:48.271,15:20:10.480,124.45,124.745,124.16,124.27,4017314,500009652.61083245
2015-03-12,2015-03-12,15:20:10.480,15:58:13.656,124.27,124.6499,124.18,124.42,4019090,500001965.6550334
2015-03-12,2015-03-12,15:58:13.658,16:00:00.042,124.42,124.53,124.42,124.45,6363738,791985871.9723334
2015-03-12,2015-03-13,16:00:07.207,9:30:00.622,124.4686,125.2,121.671,124.39,1774063,512784092.7795331
2015-03-13,2015-03-13,9:30:00.622,9:43:30.294,124.39,124.97,123.9,124.9613,3916664,500093868.657434
2015-03-13,2015-03-13,9:43:30.419,9:59:34.557,124.9692,125.4,124.6304,124.8,3998305,500107893.21163416
2015-03-13,2015-03-13,9:59:34.562,10:21:15.902,124.8099,124.91,124.21,124.739,4014125,500061455.71063447
2015-03-13,2015-03-13,10:21:15.909,10:54:28.766,124.739,124.88,123.94,123.98,4016328,500004800.5529352
2015-03-13,2015-03-13,10:54:28.766,11:29:58.586,123.98,124.23,123.71,123.7501,4033295,500172512.6447362
2015-03-13,2015-03-13,11:29:58.587,12:09:20.829,123.7501,124.5018,123.29,123.4801,4041586,500000929.9889378
2015-03-13,2015-03-13,12:09:20.833,12:35:23.666,123.4899,123.64,122.88,123.58,4055143,500003672.9870396
2015-03-13,2015-03-13,12:35:23.666,13:22:26.742,123.58,123.61,122.81,122.8249,4059034,500289022.2847407
2015-03-13,2015-03-13,13:22:27.075,14:10:51.330,122.83,123.14,122.66,122.71,4065795,500011184.1737428
2015-03-13,2015-03-13,14:10:51.330,14:58:12.475,122.71,123.2999,122.58,123.1554,4066182,500002528.26954544
2015-03-13,2015-03-13,14:58:12.477,15:41:06.976,123.16,123.3,122.91,123.22,4060205,500002663.7751468
2015-03-13,2015-03-13,15:41:06.976,15:59:30.022,123.22,124.39,122.75,123.521,4053834,500009185.67574763
2015-03-13,2015-03-13,15:59:30.022,16:03:43.019,123.521,125.0,123.46,123.6,4049162,500408043.1846475
2015-03-13,2015-03-16,16:03:43.837,9:38:47.362,123.65,124.59,122.0,123.09,4041935,500004624.04654837
